Source,Day,Mon,Yr,BluePopulation,LengthFT,Sex,Pregnant,Latitude,Longitude,Maturity,OriginalAge,Age,MinAge,AccurateAge,TotalCorpora,MarkNo,Length
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,18.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,17.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,18.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,18.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8,16,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,19
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,8.5,17,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,21.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,22
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,18.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9,18,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,9.5,19,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10,20,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,10.5,21,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,21.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11,22,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11.5,23,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11.5,23,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11.5,23,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11.5,23,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11.5,23,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,11.5,23,NA,NA,NA,NA,21
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,21.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,21.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,21
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12,24,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,12.5,25,NA,NA,NA,NA,21.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,21.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13,26,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13.5,27,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13.5,27,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13.5,27,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13.5,27,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,13.5,27,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14,28,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14.5,29,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,14.5,29,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15,30,NA,NA,NA,NA,21.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15.5,31,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15.5,31,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15.5,31,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,15.5,31,NA,NA,NA,NA,22.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,22.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,23
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,22.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,22.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16,32,NA,NA,NA,NA,22.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,16.5,33,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17,34,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17,34,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17,34,NA,NA,NA,NA,20.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17,34,NA,NA,NA,NA,22
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17,34,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17,34,NA,NA,NA,NA,21.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,22.8
